time	price	quantity	board	source	buyer	seller	initiator
20141013T154001	449.55	100		Auto trade			
20141013T154001	449.525	100		Auto trade			
20141013T154001	449.55	100		Auto trade			
20141013T154002	449.59	100		Auto trade			
20141013T154013	449.59	100		Auto trade			
20141013T154013	449.6	100		Auto trade			
20141013T154013	449.59	100		Auto trade			
20141013T154016	449.66	100		Auto trade			
20141013T154016	449.62	100		Auto trade			
20141013T154016	449.64	100		Auto trade			
20141013T154016	449.66	100		Auto trade			
20141013T154016	449.59	100		Auto trade			
20141013T154016	449.66	197		Auto trade			
20141013T154016	449.4	100		Auto trade			
20141013T154016	449.3	100		Auto trade			
20141013T154016	449.66	200		Auto trade			
20141013T154019	449.38	100		Auto trade			
20141013T154020	449.38	100		Auto trade			
20141013T154020	449.37	100		Auto trade			
20141013T154020	449.38	100		Auto trade			
20141013T154020	449.37	100		Auto trade			
20141013T154022	449.2	100		Auto trade			
20141013T154022	449.32	100		Auto trade			
20141013T154022	449.31	100		Auto trade			
20141013T154022	449.32	100		Auto trade			
20141013T154022	449.34	100		Auto trade			
20141013T154022	449.33	100		Auto trade			
20141013T154027	449.41	100		Auto trade			
20141013T154027	449.33	100		Auto trade			
20141013T154027	449.32	100		Auto trade			
20141013T154028	449.19	100		Auto trade			
20141013T154028	449.16	200		Auto trade			
20141013T154028	449.19	100		Auto trade			
20141013T154030	449.105	500		Auto trade			
20141013T154030	449.37	100		Auto trade			
20141013T154038	449.699	100		Auto trade			
20141013T154044	449.32	100		Auto trade			
20141013T154047	449.57	100		Auto trade			
20141013T154054	449.48	100		Auto trade			
20141013T154054	449.38	100		Auto trade			
20141013T154054	449.35	100		Auto trade			
20141013T154054	449.38	100		Auto trade			
20141013T154054	449.32	100		Auto trade			
20141013T154056	449.65	100		Auto trade			
20141013T154056	449.7	100		Auto trade			
20141013T154056	449.65	200		Auto trade			
20141013T154056	449.69	100		Auto trade			
20141013T154056	449.7	100		Auto trade			
20141013T154102	449.71	100		Auto trade			
20141013T154102	449.68	100		Auto trade			
20141013T154105	449.64	400		Auto trade			
20141013T154107	449.5	100		Auto trade			
20141013T154116	449.55	100		Auto trade			
20141013T154116	449.54	100		Auto trade			
20141013T154116	449.49	100		Auto trade			
20141013T154119	449.35	100		Auto trade			
20141013T154119	449.34	100		Auto trade			
20141013T154119	449.3	200		Auto trade			
20141013T154119	449.24	100		Auto trade			
20141013T154119	449.384	100		Auto trade			
20141013T154130	449.21	100		Auto trade			
20141013T154130	449.05	100		Auto trade			
20141013T154130	449.04	100		Auto trade			
20141013T154130	448.78	100		Auto trade			
20141013T154130	448.94	100		Auto trade			
20141013T154130	449.	400		Auto trade			
20141013T154130	448.751	100		Auto trade			
20141013T154130	448.82	100		Auto trade			
20141013T154131	448.7801	166		Auto trade			
20141013T154131	448.95	720		Auto trade			
20141013T154131	449.01	100		Auto trade			
20141013T154131	448.98	100		Auto trade			
20141013T154131	448.75	100		Auto trade			
20141013T154132	448.75	500		Auto trade			
20141013T154132	448.96	135		Auto trade			
20141013T154132	448.82	100		Auto trade			
20141013T154132	448.83	100		Auto trade			
20141013T154133	448.75	100		Auto trade			
20141013T154133	448.72	100		Auto trade			
20141013T154133	448.7	100		Auto trade			
20141013T154133	448.59	100		Auto trade			
20141013T154133	448.56	100		Auto trade			
20141013T154133	448.55	100		Auto trade			
20141013T154135	448.74	100		Auto trade			
20141013T154136	448.54	100		Auto trade			
20141013T154136	448.53	100		Auto trade			
20141013T154142	448.6195	100		Auto trade			
20141013T154146	448.77	100		Auto trade			
20141013T154147	448.53	265		Auto trade			
20141013T154147	448.5	100		Auto trade			
20141013T154147	448.53	235		Auto trade			
20141013T154147	448.5	110		Auto trade			
20141013T154149	448.45	100		Auto trade			
20141013T154149	448.87	100		Auto trade			
20141013T154149	448.4	200		Auto trade			
20141013T154149	448.361	100		Auto trade			
20141013T154150	448.36	180		Auto trade			
20141013T154150	448.15	100		Auto trade			
20141013T154150	448.13	100		Auto trade			
20141013T154150	448.12	120		Auto trade			
20141013T154151	448.12	100		Auto trade			
20141013T154159	448.13	100		Auto trade			
20141013T154200	448.13	100		Auto trade			
20141013T154200	448.01	200		Auto trade			
20141013T154200	448.	135		Auto trade			
20141013T154200	447.77	100		Auto trade			
20141013T154201	447.99	230		Auto trade			
20141013T154202	447.84	100		Auto trade			
20141013T154208	447.48	150		Auto trade			
20141013T154208	447.46	100		Auto trade			
20141013T154208	447.718	100		Auto trade			
20141013T154210	447.4645	100		Auto trade			
20141013T154211	447.53	100		Auto trade			
20141013T154213	447.46	100		Auto trade			
20141013T154222	447.46	700		Auto trade			
20141013T154222	447.44	100		Auto trade			
20141013T154222	447.475	100		Auto trade			
20141013T154222	447.3	200		Auto trade			
20141013T154225	447.3	329		Auto trade			
20141013T154225	447.29	100		Auto trade			
20141013T154225	447.3	100		Auto trade			
20141013T154226	447.15	250		Auto trade			
20141013T154228	447.3	100		Auto trade			
20141013T154229	447.42	100		Auto trade			
20141013T154229	447.45	100		Auto trade			
20141013T154229	447.46	157		Auto trade			
20141013T154229	447.42	100		Auto trade			
20141013T154229	447.45	200		Auto trade			
20141013T154229	447.46	200		Auto trade			
20141013T154229	447.42	100		Auto trade			
20141013T154229	447.45	100		Auto trade			
20141013T154229	447.46	150		Auto trade			
20141013T154229	447.4	100		Auto trade			
20141013T154229	447.44	100		Auto trade			
20141013T154229	447.45	100		Auto trade			
20141013T154229	447.43	100		Auto trade			
20141013T154230	447.45	100		Auto trade			
20141013T154230	447.46	100		Auto trade			
20141013T154230	447.5	200		Auto trade			
20141013T154234	447.45	100		Auto trade			
20141013T154234	447.435	200		Auto trade			
20141013T154236	447.45	100		Auto trade			
20141013T154236	447.46	1259		Auto trade			
20141013T154236	447.5	200		Auto trade			
20141013T154236	447.59	100		Auto trade			
20141013T154236	447.79	100		Auto trade			
20141013T154236	447.46	111		Auto trade			
20141013T154236	447.84	100		Auto trade			
20141013T154236	447.79	100		Auto trade			
20141013T154236	447.84	100		Auto trade			
20141013T154236	447.79	100		Auto trade			
20141013T154237	447.3889	100		Auto trade			
20141013T154238	447.9025	100		Auto trade			
20141013T154238	447.8975	100		Auto trade			
20141013T154238	447.8775	100		Auto trade			
20141013T154238	447.97	100		Auto trade			
20141013T154238	447.93	100		Auto trade			
20141013T154238	447.865	100		Auto trade			
20141013T154238	447.9275	100		Auto trade			
20141013T154238	448.04	100		Auto trade			
20141013T154238	447.88	100		Auto trade			
20141013T154238	447.9275	100		Auto trade			
20141013T154238	447.865	100		Auto trade			
20141013T154238	447.9425	100		Auto trade			
20141013T154238	447.9175	100		Auto trade			
20141013T154238	447.8925	100		Auto trade			
20141013T154238	447.9375	100		Auto trade			
20141013T154238	447.865	100		Auto trade			
20141013T154238	447.98	100		Auto trade			
20141013T154239	447.865	100		Auto trade			
20141013T154242	448.454	100		Auto trade			
20141013T154242	448.456	100		Auto trade			
20141013T154244	448.458	100		Auto trade			
20141013T154244	448.46	100		Auto trade			
20141013T154245	448.49	100		Auto trade			
20141013T154246	448.492	100		Auto trade			
20141013T154250	448.09	100		Auto trade			
20141013T154250	448.05	200		Auto trade			
20141013T154250	448.03	100		Auto trade			
20141013T154250	448.09	100		Auto trade			
20141013T154250	448.04	180		Auto trade			
20141013T154250	448.29	100		Auto trade			
20141013T154250	448.3	100		Auto trade			
20141013T154253	448.02	100		Auto trade			
20141013T154253	447.99	100		Auto trade			
20141013T154253	448.04	100		Auto trade			
20141013T154253	448.	100		Auto trade			
20141013T154253	448.04	100		Auto trade			
20141013T154253	447.86	100		Auto trade			
20141013T154253	447.74	100		Auto trade			
20141013T154253	447.69	100		Auto trade			
20141013T154253	448.	100		Auto trade			
20141013T154253	447.85	100		Auto trade			
20141013T154253	447.9	100		Auto trade			
20141013T154253	447.91	100		Auto trade			
20141013T154253	447.87	100		Auto trade			
20141013T154253	447.93	100		Auto trade			
20141013T154253	447.86	100		Auto trade			
20141013T154253	447.93	100		Auto trade			
20141013T154253	447.88	100		Auto trade			
20141013T154253	447.93	100		Auto trade			
20141013T154253	448.025	100		Auto trade			
20141013T154253	447.93	100		Auto trade			
20141013T154253	447.89	100		Auto trade			
20141013T154253	447.85	100		Auto trade			
20141013T154253	447.87	100		Auto trade			
20141013T154253	447.9	100		Auto trade			
20141013T154253	447.85	100		Auto trade			
20141013T154253	447.83	100		Auto trade			
20141013T154253	447.93	100		Auto trade			
20141013T154253	447.915	100		Auto trade			
20141013T154253	447.89	100		Auto trade			
20141013T154253	448.02	100		Auto trade			
20141013T154254	447.82	100		Auto trade			
20141013T154254	447.7	100		Auto trade			
20141013T154254	447.69	100		Auto trade			
20141013T154254	447.7	100		Auto trade			
20141013T154254	447.69	100		Auto trade			
20141013T154254	447.7	100		Auto trade			
20141013T154254	447.575	100		Auto trade			
20141013T154255	447.47	100		Auto trade			
20141013T154255	447.64	100		Auto trade			
20141013T154255	447.69	100		Auto trade			
20141013T154255	447.68	100		Auto trade			
20141013T154255	447.64	100		Auto trade			
20141013T154255	447.68	100		Auto trade			
20141013T154255	447.69	100		Auto trade			
20141013T154255	447.7	108		Auto trade			
20141013T154255	447.69	100		Auto trade			
20141013T154255	447.7	300		Auto trade			
20141013T154255	447.675	100		Auto trade			
20141013T154255	447.69	100		Auto trade			
20141013T154256	447.69	400		Auto trade			
20141013T154256	447.6	100		Auto trade			
20141013T154256	447.67	100		Auto trade			
20141013T154256	447.6	100		Auto trade			
20141013T154256	447.605	100		Auto trade			
20141013T154256	447.6	100		Auto trade			
20141013T154256	447.53	180		Auto trade			
20141013T154256	447.6	100		Auto trade			
20141013T154257	447.5675	100		Auto trade			
20141013T154259	447.4	160		Auto trade			
20141013T154259	447.67	100		Auto trade			
20141013T154300	447.63	600		Auto trade			
20141013T154300	447.64	100		Auto trade			
20141013T154300	447.67	100		Auto trade			
20141013T154300	447.62	100		Auto trade			
20141013T154300	447.665	100		Auto trade			
20141013T154301	447.3	100		Auto trade			
20141013T154301	447.2	100		Auto trade			
20141013T154302	447.2	300		Auto trade			
20141013T154302	447.36	100		Auto trade			
20141013T154302	447.375	100		Auto trade			
20141013T154305	447.42	100		Auto trade			
20141013T154305	447.6	100		Auto trade			
20141013T154305	447.64	200		Auto trade			
20141013T154305	447.645	100		Auto trade			
20141013T154305	447.55	100		Auto trade			
20141013T154305	447.62	100		Auto trade			
20141013T154305	447.64	100		Auto trade			
20141013T154310	447.65	100		Auto trade			
20141013T154311	447.44	100		Auto trade			
20141013T154314	447.46	100		Auto trade			
20141013T154314	447.41	100		Auto trade			
20141013T154314	447.25	100		Auto trade			
20141013T154315	447.45	100		Auto trade			
20141013T154315	447.42	100		Auto trade			
20141013T154315	447.41	100		Auto trade			
20141013T154315	447.4	100		Auto trade			
20141013T154315	447.28	100		Auto trade			
20141013T154315	447.42	100		Auto trade			
20141013T154315	447.41	100		Auto trade			
20141013T154315	447.465	100		Auto trade			
20141013T154315	447.24	100		Auto trade			
20141013T154315	447.44	100		Auto trade			
20141013T154315	447.24	100		Auto trade			
20141013T154315	447.54	100		Auto trade			
20141013T154315	447.45	100		Auto trade			
20141013T154315	447.49	100		Auto trade			
20141013T154315	447.53	100		Auto trade			
20141013T154315	447.47	100		Auto trade			
20141013T154315	447.41	100		Auto trade			
20141013T154315	447.53	100		Auto trade			
20141013T154315	447.33	100		Auto trade			
20141013T154315	447.31	100		Auto trade			
20141013T154315	447.47	100		Auto trade			
20141013T154315	447.24	100		Auto trade			
20141013T154315	447.23	100		Auto trade			
20141013T154315	447.38	100		Auto trade			
20141013T154315	447.465	100		Auto trade			
20141013T154315	447.46	100		Auto trade			
20141013T154315	447.31	100		Auto trade			
20141013T154315	447.27	100		Auto trade			
20141013T154315	447.23	100		Auto trade			
20141013T154315	447.27	100		Auto trade			
20141013T154315	447.25	100		Auto trade			
20141013T154315	447.27	100		Auto trade			
20141013T154315	447.33	100		Auto trade			
20141013T154315	447.27	100		Auto trade			
20141013T154315	447.29	100		Auto trade			
20141013T154315	447.26	100		Auto trade			
20141013T154315	447.23	100		Auto trade			
20141013T154315	447.24	100		Auto trade			
20141013T154315	447.2	100		Auto trade			
20141013T154316	447.17	144		Auto trade			
20141013T154316	447.24	100		Auto trade			
20141013T154316	447.16	100		Auto trade			
20141013T154316	447.15	100		Auto trade			
20141013T154316	447.12	100		Auto trade			
20141013T154316	447.13	100		Auto trade			
20141013T154316	447.1	100		Auto trade			
20141013T154316	447.05	100		Auto trade			
20141013T154316	447.09	100		Auto trade			
20141013T154316	447.1	194		Auto trade			
20141013T154318	447.49	100		Auto trade			
20141013T154321	447.2	200		Auto trade			
20141013T154325	447.1	100		Auto trade			
20141013T154326	447.01	100		Auto trade			
20141013T154327	447.	149		Auto trade			
20141013T154327	446.91	132		Auto trade			
20141013T154327	447.	100		Auto trade			
20141013T154327	447.01	100		Auto trade			
20141013T154327	446.74	100		Auto trade			
20141013T154327	446.7047	200		Auto trade			
20141013T154327	446.7	200		Auto trade			
20141013T154327	446.79	100		Auto trade			
20141013T154327	447.02	100		Auto trade			
20141013T154327	446.82	100		Auto trade			
20141013T154327	446.81	100		Auto trade			
20141013T154327	446.83	100		Auto trade			
20141013T154328	446.66	200		Auto trade			
20141013T154328	446.62	100		Auto trade			
20141013T154329	446.53	100		Auto trade			
20141013T154330	446.5	100		Auto trade			
20141013T154332	446.5	100		Auto trade			
20141013T154332	446.46	100		Auto trade			
20141013T154332	446.5	180		Auto trade			
20141013T154332	446.4	100		Auto trade			
20141013T154332	446.37	100		Auto trade			
20141013T154332	446.58	100		Auto trade			
20141013T154333	446.67	100		Auto trade			
20141013T154333	446.68	100		Auto trade			
20141013T154333	446.7	100		Auto trade			
20141013T154333	446.71	100		Auto trade			
20141013T154333	446.67	100		Auto trade			
20141013T154333	446.82	100		Auto trade			
20141013T154333	446.84	100		Auto trade			
20141013T154333	446.5	100		Auto trade			
20141013T154334	446.35	200		Auto trade			
20141013T154336	446.515	100		Auto trade			
20141013T154336	446.67	100		Auto trade			
20141013T154336	446.7	100		Auto trade			
20141013T154336	446.69	100		Auto trade			
20141013T154336	446.7	500		Auto trade			
20141013T154336	446.79	100		Auto trade			
20141013T154338	447.18	100		Auto trade			
20141013T154340	447.18	100		Auto trade			
20141013T154340	447.19	200		Auto trade			
20141013T154340	447.24	100		Auto trade			
20141013T154340	447.44	100		Auto trade			
20141013T154340	447.19	404		Auto trade			
20141013T154340	447.44	100		Auto trade			
20141013T154340	447.48	100		Auto trade			
20141013T154340	447.49	100		Auto trade			
20141013T154340	447.94	100		Auto trade			
20141013T154340	447.495	100		Auto trade			
20141013T154340	447.6	100		Auto trade			
20141013T154340	447.98	100		Auto trade			
20141013T154340	447.92	100		Auto trade			
20141013T154340	447.637	200		Auto trade			
20141013T154341	447.96	100		Auto trade			
20141013T154346	447.47	100		Auto trade			
20141013T154346	447.02	100		Auto trade			
20141013T154346	447.13	100		Auto trade			
